"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","NumeroMorts","NumeroLesionatsLleus","NumeroLesionatsGreus","NumeroVictimes","NumeroVehiclesImplicats","CoordenadaUTM_X","CoordenadaUTM_Y"
"2014S003910","2","Dm",2014,5,"Maig",27,20,0,1,0,1,2,429664,4582623
"2014S002798","2","Dl",2014,4,"Abril",14,12,0,1,0,1,2,430198,4582210
"2014S005773","2","Dm",2014,8,"Agost",5,21,0,1,0,1,2,430028,4582178
"2014S008787","2","Dv",2014,11,"Novembre",28,20,0,1,0,1,2,430028,4582178
"2014S002877","2","Dj",2014,4,"Abril",17,13,0,1,0,1,1,429523,4582120
"2014S000828","2","Dl",2014,2,"Febrer",3,20,0,1,0,1,2,429603,4582805
"2014S009378","2","Dv",2014,12,"Desembre",19,16,0,0,0,0,1,429516,4582924
"2014S007959","2","Dv",2014,10,"Octubre",31,14,0,2,0,2,2,429499,4582336
"2014S003763","2","Dj",2014,5,"Maig",22,16,0,2,0,2,2,429716,4582864
"2014S004478","2","Dm",2014,6,"Juny",17,21,0,2,0,2,1,429461,4582050
"2014S003896","2","Dm",2014,5,"Maig",27,13,0,1,0,1,2,429621,4582954
"2014S007666","2","Dc",2014,10,"Octubre",22,17,0,1,0,1,2,429654,4582561
"2014S007900","2","Dj",2014,10,"Octubre",30,9,0,1,0,1,2,430003,4582176
"2014S007890","2","Dc",2014,10,"Octubre",29,19,0,1,0,1,2,429679,4582226
"2014S005068","2","Dm",2014,7,"Juliol",8,19,0,1,0,1,2,429738,4582274
"2014S009172","2","Ds",2014,12,"Desembre",13,13,0,1,0,1,2,429440,4582373
"2014S000337","2","Dc",2014,1,"Gener",15,23,0,1,0,1,2,429520,4582298
"2014S006507","2","Dc",2014,9,"Setembre",10,14,0,1,0,1,2,429171,4583078
"2014S002670","2","Dc",2014,4,"Abril",9,21,0,1,0,1,2,429442,4583163
"2014S002402","2","Dm",2014,4,"Abril",1,16,0,1,0,1,2,429710,4582480
"2014S007403","2","Dm",2014,10,"Octubre",14,10,0,1,0,1,2,429747,4582517
"2014S003088","2","Dg",2014,4,"Abril",27,14,0,1,0,1,2,429408,4583157
"2014S005011","2","Dl",2014,7,"Juliol",7,16,0,1,0,1,2,429743,4582333
"2014S008891","2","Dc",2014,12,"Desembre",3,10,0,1,0,1,2,429743,4582333
"2014S009672","2","Dc",2014,12,"Desembre",31,12,0,1,0,1,2,429749,4582339
"2014S009486","2","Dm",2014,12,"Desembre",23,7,0,1,0,1,2,429629,4582245
"2014S000852","2","Dm",2014,2,"Febrer",4,20,0,1,0,1,2,429629,4582245
"2014S005424","2","Dm",2014,7,"Juliol",22,10,0,1,0,1,2,429963,4582548
"2014S003682","2","Dl",2014,5,"Maig",19,17,0,2,0,2,2,429802,4582217
"2014S001178","2","Dg",2014,2,"Febrer",16,16,0,1,0,1,2,429893,4581933
"2014S005256","2","Dm",2014,7,"Juliol",15,21,0,1,0,1,2,429764,4582479
"2014S009415","2","Ds",2014,12,"Desembre",20,22,0,5,0,5,2,429940,4582543
"2014S007964","2","Dv",2014,10,"Octubre",31,13,0,1,0,1,1,429894,4581912
"2014S003238","2","Dv",2014,5,"Maig",2,14,0,1,0,1,2,429476,4582018
"2014S009506","2","Dm",2014,12,"Desembre",23,17,0,1,0,1,1,429157,4583069
"2014S000703","2","Dj",2014,1,"Gener",30,0,0,1,0,1,1,429087,4581122
"2014S003803","2","Dv",2014,5,"Maig",23,16,0,1,0,1,2,429207,4582857
"2014S002267","2","Dj",2014,3,"Marc",27,21,0,2,0,2,3,429870,4582412
"2014S005359","2","Ds",2014,7,"Juliol",19,13,0,1,0,1,2,429652,4581863
"2014S008730","2","Dj",2014,11,"Novembre",27,19,0,1,0,1,2,429185,4581219
"2014S001581","2","Dl",2014,3,"Marc",3,9,0,1,0,1,2,429198,4582915
"2014S002420","2","Dc",2014,4,"Abril",2,8,0,1,0,1,2,428896,4582986
"2014S008751","2","Dv",2014,11,"Novembre",28,8,0,1,0,1,2,430862,4583619
"2014S007208","2","Dm",2014,10,"Octubre",7,7,0,1,0,1,2,430964,4583547
"2014S008781","2","Dv",2014,11,"Novembre",28,17,0,1,0,1,2,430872,4583469
"2014S002784","2","Dg",2014,4,"Abril",13,17,0,1,0,1,2,430785,4583558
"2014S000312","2","Dm",2014,1,"Gener",14,21,0,4,0,4,2,429407,4582239
"2014S008045","2","Dl",2014,11,"Novembre",3,16,0,1,0,1,2,428979,4583017
"2014S008886","2","Dc",2014,12,"Desembre",3,10,0,1,0,1,1,430723,4583662
"2014S002106","2","Dv",2014,3,"Marc",21,14,0,1,0,1,2,430764,4583706
"2014S008840","2","Dl",2014,12,"Desembre",1,14,0,1,0,1,2,430876,4583779
"2014S002209","2","Dc",2014,3,"Marc",26,9,0,2,0,2,2,430932,4583647
"2014S006518","2","Dc",2014,9,"Setembre",10,22,0,1,0,1,2,430665,4583438
"2014S003294","2","Dl",2014,5,"Maig",5,14,0,1,0,1,2,430706,4583594
"2014S004509","2","Dc",2014,6,"Juny",18,16,0,1,0,1,2,430948,4583713
"2014S000017","2","Dj",2014,1,"Gener",2,0,0,1,0,1,2,430633,4583728
"2014S009010","2","Dl",2014,12,"Desembre",8,12,0,1,1,2,2,430633,4583728
"2014S006215","2","Dj",2014,8,"Agost",28,20,0,2,0,2,1,430679,4583776
"2014S000763","2","Ds",2014,2,"Febrer",1,8,0,1,0,1,2,429457,4582424
"2014S002649","2","Dc",2014,4,"Abril",9,17,0,1,0,1,1,429518,4582480
"2014S003442","2","Ds",2014,5,"Maig",10,14,0,1,0,1,2,429055,4582978
"2014S005173","2","Ds",2014,7,"Juliol",12,15,0,1,0,1,2,429140,4582859
"2014S005056","2","Dm",2014,7,"Juliol",8,15,0,1,0,1,2,430648,4583616
"2014S004582","2","Dv",2014,6,"Juny",20,14,0,1,0,1,2,430648,4583616
"2014S005301","2","Dj",2014,7,"Juliol",17,12,0,1,0,1,2,430648,4583616
"2014S007600","2","Dl",2014,10,"Octubre",20,18,0,2,0,2,2,430637,4583606
"2014S003041","2","Dv",2014,4,"Abril",25,17,0,1,0,1,2,430637,4583606
"2014S004456","2","Dm",2014,6,"Juny",17,9,0,1,0,1,2,430547,4583677
"2014S009085","2","Dc",2014,12,"Desembre",10,19,0,1,0,1,2,430606,4583360
"2014S003579","2","Dj",2014,5,"Maig",15,15,0,1,0,1,2,428859,4582978
"2014S009045","2","Dm",2014,12,"Desembre",9,15,0,1,0,1,2,430292,4583436
"2014S001310","2","Dv",2014,2,"Febrer",21,19,0,1,0,1,2,429052,4582772
"2014S007684","2","Dj",2014,10,"Octubre",23,9,0,1,0,1,2,430306,4583267
"2014S003142","2","Dm",2014,4,"Abril",29,8,0,1,0,1,3,430306,4583267
"2014S005402","2","Dl",2014,7,"Juliol",21,13,0,1,0,1,2,430252,4583317
"2014S001967","2","Dl",2014,3,"Marc",17,11,0,1,0,1,3,429331,4582699
"2014S005833","2","Dv",2014,8,"Agost",8,17,0,1,0,1,2,428854,4582766
"2014S008348","2","Dj",2014,11,"Novembre",13,15,0,1,0,1,1,430299,4583780
"2014S007804","2","Dl",2014,10,"Octubre",27,8,0,1,0,1,2,428949,4582671
"2014S007294","2","Dv",2014,10,"Octubre",10,12,0,1,0,1,1,428822,4582682
"2014S007217","2","Dm",2014,10,"Octubre",7,14,0,1,0,1,2,430380,4583701
"2014S006362","2","Dj",2014,9,"Setembre",4,9,0,1,0,1,2,429008,4582509
"2014S008118","2","Dc",2014,11,"Novembre",5,19,0,1,0,1,2,430208,4583553
"2014S007998","2","Ds",2014,11,"Novembre",1,18,0,2,0,2,2,428593,4582855
"2014S006329","2","Dm",2014,9,"Setembre",2,18,0,0,0,0,1,428593,4582855
"2014S007965","2","Dv",2014,10,"Octubre",31,15,0,2,0,2,2,430140,4583466
"2014S004406","2","Dg",2014,6,"Juny",15,12,0,1,0,1,3,430506,4583080
"2014S009418","2","Dg",2014,12,"Desembre",21,2,0,1,0,1,2,430660,4583230
"2014S000909","2","Dj",2014,2,"Febrer",6,11,0,1,0,1,2,429125,4582373
"2014S002797","2","Dl",2014,4,"Abril",14,8,0,1,0,1,2,428662,4582646
"2014S002307","2","Ds",2014,3,"Marc",29,3,0,1,0,1,2,429236,4582414
"2014S002767","2","Ds",2014,4,"Abril",12,22,0,1,0,1,2,429142,4582510
"2014S004742","2","Dv",2014,6,"Juny",27,18,0,1,0,1,3,428835,4582607
"2014S001232","2","Dc",2014,2,"Febrer",19,12,0,1,0,1,2,428705,4582634
"2014S003140","2","Dm",2014,4,"Abril",29,10,0,2,0,2,1,430704,4583398
"2014S000194","2","Dv",2014,1,"Gener",10,14,0,1,0,1,1,430562,4583160
"2014S007185","2","Dl",2014,10,"Octubre",6,14,0,1,0,1,2,428976,4582528
"2014S002951","2","Dm",2014,4,"Abril",22,18,0,1,0,1,2,430492,4583593
"2014S003570","2","Dj",2014,5,"Maig",15,11,0,1,0,1,2,430203,4583498
"2014S005823","2","Dv",2014,8,"Agost",8,11,0,1,0,1,2,428982,4581525
"2014S004015","2","Dg",2014,6,"Juny",1,1,0,1,0,1,2,428919,4582583
"2014S002834","2","Dm",2014,4,"Abril",15,16,0,1,0,1,2,429095,4582750
"2014S000100","2","Dm",2014,1,"Gener",7,1,0,2,0,2,2,429103,4582777
"2014S004738","2","Dv",2014,6,"Juny",27,15,0,3,0,3,1,429206,4582736
"2014S007404","2","Dm",2014,10,"Octubre",14,11,0,1,0,1,2,430995,4583669
"2014S002063","2","Dj",2014,3,"Marc",20,11,0,2,0,2,1,430948,4583654
"2014S002287","2","Dj",2014,3,"Marc",27,18,0,1,0,1,2,430948,4583654
"2014S008968","2","Dv",2014,12,"Desembre",5,20,0,1,0,1,2,431158,4582598
"2014S002623","2","Dm",2014,4,"Abril",8,23,0,1,0,1,2,431044,4583417
"2014S009644","2","Dm",2014,12,"Desembre",30,12,0,1,0,1,2,430698,4582888
"2014S001560","2","Ds",2014,3,"Marc",1,19,0,1,0,1,2,430340,4582873
"2014S005123","2","Dj",2014,7,"Juliol",10,20,0,1,0,1,2,430523,4582873
"2014S001966","2","Dl",2014,3,"Marc",17,9,0,1,0,1,1,430523,4582873
"2014S008664","2","Dm",2014,11,"Novembre",25,17,0,1,0,1,2,431031,4583550
"2014S005251","2","Dm",2014,7,"Juliol",15,18,0,1,0,1,2,430563,4582942
"2014S008952","2","Dv",2014,12,"Desembre",5,10,0,0,0,0,2,430614,4582776
"2014S009296","2","Dc",2014,12,"Desembre",17,14,0,1,0,1,2,430989,4583489
"2014S004929","2","Dv",2014,7,"Juliol",4,15,0,1,0,1,2,430794,4583115
"2014S002232","2","Dj",2014,3,"Marc",27,0,0,1,0,1,2,430673,4582832
"2014S008889","2","Dc",2014,12,"Desembre",3,11,0,1,0,1,2,430562,4582755
"2014S008367","2","Dv",2014,11,"Novembre",14,13,0,1,0,1,2,430500,4582637
"2014S003137","2","Dl",2014,4,"Abril",28,23,0,1,0,1,2,431168,4583491
"2014S001526","2","Dv",2014,2,"Febrer",28,18,0,1,0,1,2,430794,4582760
"2014S006575","2","Ds",2014,9,"Setembre",13,13,0,1,0,1,2,431193,4582767
"2014S000105","2","Dm",2014,1,"Gener",7,8,0,1,0,1,2,430408,4582738
"2014S005626","2","Dc",2014,7,"Juliol",30,15,0,3,0,3,6,430600,4582603
"2014S007701","2","Dj",2014,10,"Octubre",23,16,0,1,0,1,2,430695,4582697
"2014S004866","2","Dc",2014,7,"Juliol",2,21,0,1,0,1,1,430749,4582777
"2014S009375","2","Dv",2014,12,"Desembre",19,18,0,1,0,1,1,431194,4582896
"2014S006654","2","Dm",2014,9,"Setembre",16,20,0,5,0,5,2,430644,4582349
"2014S006731","2","Dv",2014,9,"Setembre",19,14,0,1,0,1,2,430053,4582592
"2014S004540","2","Dj",2014,6,"Juny",19,15,0,1,0,1,2,430053,4582592
"2014S004900","2","Dj",2014,7,"Juliol",3,19,0,3,0,3,2,430053,4582592
"2014S009321","2","Dj",2014,12,"Desembre",18,8,0,1,0,1,2,430139,4582676
"2014S008516","2","Dj",2014,11,"Novembre",20,9,0,1,0,1,2,430139,4582676
"2014S008800","2","Ds",2014,11,"Novembre",29,5,0,0,0,0,5,430204,4582740
"2014S005630","2","Dc",2014,7,"Juliol",30,17,0,1,0,1,2,431141,4583204
"2014S006000","2","Ds",2014,8,"Agost",16,20,0,1,0,1,2,430167,4582679
"2014S002783","2","Dg",2014,4,"Abril",13,17,0,1,0,1,2,431111,4583022
"2014S002574","2","Dl",2014,4,"Abril",7,12,0,1,0,1,3,431215,4583209
"2014S004560","2","Dj",2014,6,"Juny",19,19,0,1,0,1,2,430818,4583341
"2014S009531","2","Dc",2014,12,"Desembre",24,14,0,1,0,1,2,431235,4583024
"2014S007667","2","Dc",2014,10,"Octubre",22,17,0,2,0,2,1,431163,4583082
"2014S009656","2","Dm",2014,12,"Desembre",30,19,0,1,0,1,2,430308,4582245
"2014S008231","2","Dg",2014,11,"Novembre",9,21,0,1,0,1,3,430308,4582245
"2014S008467","2","Dm",2014,11,"Novembre",18,16,0,1,0,1,1,430403,4582338
"2014S000232","2","Ds",2014,1,"Gener",11,20,0,2,0,2,2,430692,4582621
"2014S004152","2","Dj",2014,6,"Juny",5,20,0,1,0,1,2,430903,4583241
"2014S002342","2","Dl",2014,3,"Marc",31,2,0,0,0,0,1,430448,4582424
"2014S006307","2","Dl",2014,9,"Setembre",1,19,0,1,0,1,2,430558,4582516
"2014S005930","2","Dc",2014,8,"Agost",13,15,0,0,0,0,2,430558,4582516
"2014S002409","2","Dm",2014,4,"Abril",1,19,0,1,0,1,2,430558,4582516
"2014S006181","2","Dc",2014,8,"Agost",27,14,0,1,0,1,2,430558,4582516
"2014S001343","2","Dg",2014,2,"Febrer",23,11,0,1,0,1,2,430958,4582539
"2014S005730","2","Dl",2014,8,"Agost",4,11,0,1,0,1,2,430875,4583385
"2014S005471","2","Dc",2014,7,"Juliol",23,16,0,3,0,3,2,430561,4583090
"2014S008987","2","Ds",2014,12,"Desembre",6,21,0,1,0,1,2,430769,4582565
"2014S001542","2","Ds",2014,3,"Marc",1,1,0,2,0,2,2,430561,4582778
"2014S008282","2","Dm",2014,11,"Novembre",11,16,0,1,0,1,2,430547,4582793
"2014S000620","2","Dl",2014,1,"Gener",27,10,0,2,0,2,2,431431,4582731
"2014S000485","2","Dm",2014,1,"Gener",21,14,0,1,0,1,2,430672,4583079
"2014S005355","2","Ds",2014,7,"Juliol",19,0,0,1,0,1,2,431015,4582563
"2014S002707","2","Dj",2014,4,"Abril",10,18,0,1,0,1,1,430775,4582377
"2014S009459","2","Dl",2014,12,"Desembre",22,11,0,2,0,2,1,430432,4583158
"2014S009030","2","Dm",2014,12,"Desembre",9,12,0,1,0,1,2,430733,4583177
"2014S004477","2","Dm",2014,6,"Juny",17,20,0,1,0,1,2,431016,4582536
"2014S009535","2","Dc",2014,12,"Desembre",24,14,0,0,0,0,2,431035,4582499
"2014S001291","2","Dv",2014,2,"Febrer",21,10,0,1,0,1,2,430346,4582204
"2014S006245","2","Dv",2014,8,"Agost",29,20,0,1,0,1,2,430450,4582219
"2014S007327","2","Ds",2014,10,"Octubre",11,19,0,1,0,1,2,429893,4583306
"2014S000868","2","Dc",2014,2,"Febrer",5,10,0,1,0,1,2,430097,4583249
"2014S002055","2","Dj",2014,3,"Marc",20,8,0,1,0,1,2,430087,4583264
"2014S005152","2","Dv",2014,7,"Juliol",11,19,0,1,0,1,2,430326,4583211
"2014S005837","2","Dv",2014,8,"Agost",8,19,0,1,0,1,2,430326,4583211
"2014S000458","2","Dl",2014,1,"Gener",20,19,0,1,0,1,1,430030,4583322
"2014S000650","2","Dm",2014,1,"Gener",28,9,0,1,0,1,2,430023,4583353
"2014S009534","2","Dc",2014,12,"Desembre",24,16,0,1,0,1,2,430023,4583353
"2014S001384","2","Dm",2014,2,"Febrer",25,0,0,1,0,1,1,430276,4582882
"2014S006543","2","Dv",2014,9,"Setembre",12,11,0,1,0,1,2,430227,4582935
"2014S008242","2","Dl",2014,11,"Novembre",10,11,0,1,0,1,2,430227,4582935
"2014S007416","2","Dm",2014,10,"Octubre",14,15,0,2,0,2,3,430227,4582935
"2014S006367","2","Dj",2014,9,"Setembre",4,14,0,1,0,1,2,430188,4582978
"2014S002471","2","Dj",2014,4,"Abril",3,20,0,1,0,1,2,429831,4583317
"2014S006341","2","Dc",2014,9,"Setembre",3,11,0,1,0,1,2,430268,4583185
"2014S004641","2","Dl",2014,6,"Juny",23,15,0,2,0,2,1,430181,4583131
"2014S002194","2","Dm",2014,3,"Marc",25,15,0,1,0,1,2,429836,4583006
"2014S008243","2","Dl",2014,11,"Novembre",10,10,0,1,0,1,3,431579,4584467
"2014S008388","2","Dv",2014,11,"Novembre",14,22,0,1,0,1,2,430333,4583012
"2014S007437","2","Dc",2014,10,"Octubre",15,9,0,1,0,1,2,430284,4583059
"2014S004785","2","Dl",2014,6,"Juny",30,9,0,1,0,1,2,431557,4584482
"2014S002545","2","Ds",2014,4,"Abril",5,23,0,1,0,1,3,430284,4583047
"2014S005745","2","Dl",2014,8,"Agost",4,19,0,1,0,1,2,430374,4583132
"2014S005547","2","Ds",2014,7,"Juliol",26,16,0,1,0,1,1,430374,4583132
"2014S006136","2","Dl",2014,8,"Agost",25,12,0,2,0,2,3,430291,4583020
"2014S003633","2","Ds",2014,5,"Maig",17,14,0,1,0,1,2,431407,4583880
"2014S000835","2","Dm",2014,2,"Febrer",4,6,0,1,0,1,1,431624,4584562
"2014S003024","2","Dv",2014,4,"Abril",25,11,0,1,0,1,1,431556,4584619
"2014S005229","2","Dm",2014,7,"Juliol",15,8,0,1,0,1,2,430157,4583224
"2014S002547","2","Dg",2014,4,"Abril",6,4,0,2,0,2,3,429809,4583287
"2014S008163","2","Dv",2014,11,"Novembre",7,8,0,2,0,2,3,431582,4584068
"2014S005502","2","Dl",2014,5,"Maig",12,13,0,1,0,1,2,431448,4583897
"2014S002135","2","Ds",2014,3,"Marc",22,21,0,1,0,1,2,430117,4582699
"2014S005097","2","Dc",2014,7,"Juliol",9,20,0,1,0,1,3,429586,4583215
"2014S009353","2","Dv",2014,12,"Desembre",19,10,0,1,0,1,2,431552,4584245
"2014S008583","2","Ds",2014,11,"Novembre",22,11,0,2,0,2,2,431470,4584031
"2014S003859","2","Dl",2014,5,"Maig",26,12,0,1,0,1,2,429766,4582863
"2014S006066","2","Dc",2014,8,"Agost",20,16,0,1,0,1,2,430122,4582723
"2014S006881","2","Dj",2014,9,"Setembre",25,16,0,1,0,1,2,429835,4582978
"2014S000836","2","Dm",2014,2,"Febrer",4,11,0,1,0,1,1,431304,4584173
"2014S009327","2","Dj",2014,12,"Desembre",18,15,0,1,0,1,2,430234,4582834
"2014S007109","2","Dv",2014,10,"Octubre",3,14,0,1,0,1,1,429742,4583074
"2014S005964","2","Dj",2014,8,"Agost",14,22,0,0,0,0,2,431801,4584000
"2014S006347","2","Dc",2014,9,"Setembre",3,14,0,1,0,1,2,431715,4584086
"2014S003196","2","Dc",2014,4,"Abril",30,16,0,1,0,1,2,430093,4582989
"2014S009275","2","Dc",2014,12,"Desembre",17,0,0,1,0,1,2,430055,4583030
"2014S006016","2","Dg",2014,8,"Agost",17,23,0,1,0,1,2,430055,4583030
"2014S002537","2","Ds",2014,4,"Abril",5,13,0,1,0,1,2,430016,4583072
"2014S003234","2","Dv",2014,5,"Maig",2,14,0,1,0,1,3,429861,4582786
"2014S006128","2","Dg",2014,8,"Agost",24,17,0,1,0,1,2,429834,4582799
"2014S003897","2","Dm",2014,5,"Maig",27,14,0,1,0,1,2,429950,4582873
"2014S006815","2","Dm",2014,9,"Setembre",23,7,0,1,0,1,2,430010,4582962
"2014S008994","2","Dg",2014,12,"Desembre",7,7,0,1,0,1,1,431329,4584487
"2014S002101","2","Dv",2014,3,"Marc",21,13,0,0,0,0,1,431591,4583917
"2014S008316","2","Dc",2014,11,"Novembre",12,18,0,2,0,2,1,429979,4583089
"2014S009680","2","Dc",2014,12,"Desembre",31,16,0,1,0,1,4,430095,4582858
"2014S005731","2","Dl",2014,8,"Agost",4,11,0,1,0,1,2,431829,4584334
"2014S006092","2","Dj",2014,8,"Agost",21,20,0,1,0,1,2,431543,4584431
"2014S000864","2","Dc",2014,2,"Febrer",5,9,0,1,0,1,1,430505,4582538
"2014S006892","2","Dj",2014,9,"Setembre",25,21,0,0,0,0,2,430325,4582734
"2014S001596","2","Dl",2014,3,"Marc",3,20,0,1,0,1,1,430127,4583391
"2014S000249","2","Dg",2014,1,"Gener",12,12,0,0,0,0,1,431864,4584183
"2014S009682","2","Dc",2014,12,"Desembre",31,15,0,1,0,1,2,430276,4582787
"2014S004617","2","Ds",2014,6,"Juny",21,23,0,0,1,1,1,430451,4582460
"2014S006432","2","Dg",2014,9,"Setembre",7,6,0,0,0,0,1,430451,4582460
"2014S001987","2","Dl",2014,3,"Marc",17,19,0,1,0,1,1,430496,4582502
"2014S009540","2","Dm",2014,12,"Desembre",23,20,0,1,0,1,2,430496,4582502
"2014S002802","2","Dl",2014,4,"Abril",14,13,0,1,0,1,2,430496,4582502
"2014S005556","2","Ds",2014,7,"Juliol",26,22,0,1,0,1,2,430372,4582949
"2014S009183","2","Ds",2014,12,"Desembre",13,23,0,1,0,1,2,430094,4583434
"2014S001586","2","Dl",2014,3,"Marc",3,16,0,1,0,1,2,429990,4583397
"2014S005652","2","Dj",2014,7,"Juliol",31,16,0,1,0,1,2,429990,4583397
"2014S000208","2","Dv",2014,1,"Gener",10,19,0,1,0,1,2,429899,4583368
"2014S004082","2","Dl",2014,6,"Juny",2,22,0,3,0,3,2,431008,4584261
"2014S008524","2","Dj",2014,11,"Novembre",20,11,0,1,0,1,2,431064,4584181
"2014S001273","2","Dj",2014,2,"Febrer",20,14,0,1,0,1,2,431338,4584637
"2014S009237","2","Dc",2014,12,"Desembre",10,9,0,1,0,1,1,430984,4584263
"2014S000276","2","Dl",2014,1,"Gener",13,16,0,1,0,1,1,431049,4584033
"2014S003098","2","Dg",2014,4,"Abril",27,21,0,1,0,1,2,430804,4584305
"2014S006775","2","Dg",2014,9,"Setembre",21,13,0,2,0,2,3,431944,4583118
"2014S006258","2","Ds",2014,8,"Agost",30,15,0,2,0,2,2,431047,4583791
"2014S003061","2","Ds",2014,4,"Abril",26,3,0,0,1,1,2,431059,4584555
"2014S004257","2","Ds",2014,6,"Juny",14,17,0,2,0,2,2,431286,4583973
"2014S008592","2","Ds",2014,11,"Novembre",22,18,0,1,0,1,2,431245,4584016
"2014S005286","2","Dc",2014,7,"Juliol",16,20,0,1,0,1,2,431208,4584054
"2014S008684","2","Dc",2014,11,"Novembre",26,14,0,1,0,1,2,430957,4584091
"2014S004593","2","Dv",2014,6,"Juny",20,20,0,2,0,2,2,431236,4583975
"2014S005329","2","Dv",2014,7,"Juliol",18,12,0,1,0,1,2,431187,4584306
"2014S001511","2","Dv",2014,2,"Febrer",28,11,0,1,0,1,2,431249,4584925
"2014S000496","2","Dm",2014,1,"Gener",21,22,0,1,0,1,2,430928,4584375
"2014S006433","2","Dg",2014,9,"Setembre",7,8,0,1,0,1,2,431086,4583963
"2014S007272","2","Dj",2014,10,"Octubre",9,13,0,1,0,1,2,431005,4583904
"2014S007780","2","Dg",2014,10,"Octubre",26,2,0,1,0,1,4,431139,4583557
"2014S005074","2","Dc",2014,7,"Juliol",9,7,0,1,0,1,2,432039,4583375
"2014S008296","2","Dm",2014,11,"Novembre",11,22,0,1,0,1,2,431491,4583028
"2014S004127","2","Dj",2014,6,"Juny",5,10,0,1,0,1,2,432022,4583801
"2014S008574","2","Dv",2014,11,"Novembre",21,21,0,1,0,1,2,431884,4583787
"2014S000228","2","Ds",2014,1,"Gener",11,14,0,3,0,3,2,431166,4583735
"2014S006270","2","Dg",2014,8,"Agost",31,15,0,1,0,1,2,431935,4583837
"2014S003506","2","Dm",2014,5,"Maig",13,9,0,1,0,1,2,431444,4583631
"2014S009696","2","Dv",2014,10,"Octubre",31,20,0,2,0,2,2,431388,4583718
"2014S002259","2","Dj",2014,3,"Marc",27,18,0,1,0,1,2,431900,4583709
"2014S001780","2","Dm",2014,3,"Marc",11,7,0,1,0,1,2,431627,4583808
"2014S000901","2","Dj",2014,2,"Febrer",6,9,0,1,0,1,2,431622,4583816
"2014S002277","2","Dv",2014,3,"Marc",28,9,0,1,0,1,2,431413,4583799
"2014S006749","2","Dv",2014,9,"Setembre",19,20,0,1,0,1,2,431413,4583799
"2014S001432","3","Dc",2014,2,"Febrer",26,12,0,1,0,1,1,429754,4580911
"2014S003037","2","Dv",2014,4,"Abril",25,14,0,2,0,2,4,431855,4583831
"2014S000396","2","Dv",2014,1,"Gener",17,21,0,3,0,3,4,431927,4583910
"2014S009091","3","Ds",2014,12,"Desembre",6,10,0,0,0,0,1,429569,4580475
"2014S001121","2","Dj",2014,2,"Febrer",13,18,0,3,0,3,2,431405,4582924
"2014S003670","2","Dl",2014,5,"Maig",19,13,0,2,0,2,3,431756,4583735
"2014S009089","2","Dj",2014,12,"Desembre",11,1,0,1,0,1,2,431803,4583780
"2014S006718","2","Dj",2014,9,"Setembre",18,22,0,1,0,1,2,431738,4583730
"2014S006285","2","Dl",2014,9,"Setembre",1,10,0,1,0,1,2,431738,4583730
"2014S009208","2","Dl",2014,12,"Desembre",15,9,0,1,0,1,2,431636,4583831
"2014S006689","2","Dj",2014,9,"Setembre",18,9,0,1,0,1,2,431357,4583272
"2014S002842","2","Dm",2014,4,"Abril",15,21,0,1,0,1,1,431555,4583538
"2014S005107","2","Dj",2014,7,"Juliol",10,11,0,1,0,1,2,431599,4583608
"2014S006752","2","Dv",2014,9,"Setembre",19,21,0,3,0,3,3,431494,4583396
"2014S004387","2","Ds",2014,6,"Juny",14,14,0,1,0,1,2,431543,4583453
"2014S005537","2","Dv",2014,7,"Juliol",25,20,0,1,0,1,2,431551,4583461
"2014S005356","2","Ds",2014,7,"Juliol",19,1,0,0,0,0,2,431418,4583271
"2014S005188","2","Dg",2014,7,"Juliol",13,18,0,4,0,4,2,431422,4583423
"2014S005603","2","Dm",2014,7,"Juliol",29,16,0,2,0,2,2,431422,4583423
"2014S004834","3","Dm",2014,7,"Juliol",1,15,0,1,0,1,2,429513,4580720
"2014S005631","3","Dc",2014,7,"Juliol",30,18,0,1,0,1,1,429624,4580912
"2014S007485","3","Dj",2014,10,"Octubre",16,19,0,2,0,2,2,429521,4580914
"2014S002591","3","Dl",2014,4,"Abril",7,20,0,1,0,1,2,429521,4580914
"2014S004483","2","Dm",2014,6,"Juny",17,23,0,1,0,1,2,431545,4582782
"2014S001708","2","Dv",2014,3,"Marc",7,21,0,1,0,1,2,431545,4582782
"2014S008301","2","Dc",2014,11,"Novembre",12,7,0,0,0,0,2,431498,4582829
"2014S004116","2","Dc",2014,6,"Juny",4,19,0,1,0,1,1,431712,4583492
"2014S006309","3","Dm",2014,9,"Setembre",2,6,0,0,0,0,2,430618,4580811
"2014S004811","3","Dl",2014,6,"Juny",30,19,0,1,0,1,1,430253,4580904
"2014S008455","3","Dm",2014,11,"Novembre",18,11,0,1,0,1,2,430503,4580891
"2014S004740","3","Dv",2014,6,"Juny",27,17,0,1,0,1,2,430579,4580900
"2014S006420","3","Ds",2014,9,"Setembre",6,19,0,2,0,2,1,430512,4580901
"2014S006490","3","Dm",2014,9,"Setembre",9,23,0,1,0,1,2,431006,4580850
"2014S000417","3","Dg",2014,1,"Gener",19,0,0,3,0,3,6,430882,4580697
"2014S003063","3","Ds",2014,4,"Abril",26,7,0,1,0,1,2,430393,4580562
"2014S006416","3","Dv",2014,9,"Setembre",5,23,0,2,0,2,2,430601,4580566
