"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","DescripcioCausaVianant","TipusVehicleImplicat","DescripcioSexe","DescripcioTipusPersona","Edat","DescripcioVictimitzacio","CoordenadaUTM_Y","CoordenadaUTM_X"
"2015S008620","7","Dg",2015,11,"Novembre",15,2,"No","Turisme","Home","Vianant",64,"Lleu",4586412,431155
"2015S002612","8","Dc",2015,4,"Abril",8,5,"No","Bus","Dona","Vianant",22,"Lleu",4589612,430864
"2015S002180","8","Dg",2015,3,"Marc",22,12,"No","Turisme","Dona","Vianant",64,"Lleu",4588610,430709
"2015S008819","8","Dg",2015,11,"Novembre",22,10,"No","Furgoneta","Home","Vianant",66,"Lleu",4588654,430682
"2015S001690","8","Dc",2015,3,"Marc",4,7,"No","Ciclomotor","Home","Vianant",36,"Lleu",4588322,431101
"2015S001451","8","Dc",2015,2,"Febrer",25,9,"No","CamioMore35Tm","Dona","Vianant",88,"Lleu",4586924,431227
"2015S005890","8","Dv",2015,7,"Juliol",31,11,"No","Turisme","Dona","Vianant",56,"Lleu",4586959,431810
"2015S001505","9","Dj",2015,2,"Febrer",26,2,"DsbSemafor","Turisme","Dona","Vianant",17,"Lleu",4586142,432238
"2015S002455","9","Dc",2015,4,"Abril",1,11,"No","Motocicleta","Dona","Vianant",37,"Lleu",4586702,432167
"2015S007117","9","Dm",2015,9,"Setembre",22,9,"DsbSemafor","Turisme","Dona","Vianant",16,"Lleu",4586514,431539
"2015S005621","9","Dm",2015,7,"Juliol",21,3,"No","Bus","Dona","Vianant",22,"Lleu",4588471,432564
"2015S000572","9","Dv",2015,1,"Gener",23,5,"CreuaForaPas","Motocicleta","Home","Vianant",60,"Lleu",4587474,432385
"2015S000152","9","Dj",2015,1,"Gener",8,2,"No","Turisme","Home","Vianant",NA,"Lleu",4587362,432054
"2015S003911","9","Dj",2015,5,"Maig",21,11,"No","Turisme","Dona","Vianant",40,"Lleu",4589101,432314
"2015S002395","9","Dg",2015,3,"Marc",29,1,"No","Turisme","Home","Vianant",38,"Lleu",4588075,433621
"2015S000320","9","Dj",2015,1,"Gener",15,1,"No","Turisme","Dona","Vianant",5,"Lleu",4587679,433508
"2016S000004","2","Dv",2016,1,"Gener",1,6,"No","Turisme","Dona","Vianant",29,"Lleu",4582879,429716
"2016S000006","7","Dv",2016,1,"Gener",1,9,"No","Taxi","Dona","Vianant",68,"Lleu",4585439,431171
"2016S000010","8","Dv",2016,1,"Gener",1,14,"CreuaForaPas","Turisme","Home","Vianant",29,"Lleu",4588271,430485
"2016S000026","2","Ds",2016,1,"Gener",2,16,"No","Taxi","Dona","Vianant",50,"Lleu",4582539,430768
"2016S000046","3","Dl",2016,1,"Gener",4,11,"No","Tractocamio","Home","Vianant",45,"Lleu",4575868,426200
"2016S000060","10","Dl",2016,1,"Gener",4,16,"No","Motocicleta","Home","Vianant",28,"Lleu",4584558,431675
"2016S000074","9","Dm",2016,1,"Gener",5,10,"No","Turisme","Dona","Vianant",19,"Lleu",4587663,432526
"2016S000075","10","Dm",2016,1,"Gener",5,10,"No","Bicicleta","Dona","Vianant",44,"Lleu",4585166,431511
"2016S000081","2","Dm",2016,1,"Gener",5,11,"DsbSemafor","Motocicleta","Dona","Vianant",63,"Lleu",4583811,431048
"2016S000088","4","Dm",2016,1,"Gener",5,13,"No","Turisme","Home","Vianant",62,"Lleu",4581662,427314
"2016S000089","1","Dm",2016,1,"Gener",5,14,"CreuaForaPas","Bicicleta","Dona","Vianant",57,"Lleu",4581858,431370
"2016S000098","5","Dm",2016,1,"Gener",5,19,"DsbSemafor","Ciclomotor","Dona","Vianant",77,"Lleu",4584221,427347
"2016S000099","8","Dm",2016,1,"Gener",5,19,"No","Turisme","Dona","Vianant",15,"Lleu",4587405,430680
"2016S000121","1","Dj",2016,1,"Gener",7,9,"No","Bus","Dona","Vianant",33,"Lleu",4582354,430977
"2016S000123","2","Dj",2016,1,"Gener",7,11,"No","Turisme","Dona","Vianant",25,"Lleu",4584269,431210
"2016S000133","3","Dj",2016,1,"Gener",7,15,"No","Furgoneta","Dona","Vianant",74,"Lleu",4580571,427382
"2016S000134","6","Dm",2016,1,"Gener",5,13,"No","Turisme","Dona","Vianant",81,"Lleu",4584407,429253
"2016S000150","6","Dv",2016,1,"Gener",8,9,"DsbSemafor","Turisme","Dona","Vianant",37,"Lleu",4585108,428448
"2016S000168","8","Dv",2016,1,"Gener",8,15,"No","Turisme","Dona","Vianant",74,"Lleu",4588090,431751
"2016S000168","8","Dv",2016,1,"Gener",8,15,"No","Turisme","Home","Vianant",78,"Lleu",4588090,431751
"2016S000186","6","Ds",2016,1,"Gener",9,14,"No","Turisme","Home","Vianant",39,"Lleu",4584883,429406
"2016S000192","8","Ds",2016,1,"Gener",9,20,"No","Motocicleta","Home","Vianant",12,"Lleu",4588340,431599
"2016S000198","2","Dg",2016,1,"Gener",10,14,"No","Motocicleta","Dona","Vianant",20,"Lleu",4583839,431522
"2016S000198","2","Dg",2016,1,"Gener",10,14,"No","Motocicleta","Home","Vianant",25,"Lleu",4583839,431522
"2016S000206","1","Dg",2016,1,"Gener",10,22,"No","Furgoneta","Dona","Vianant",23,"Lleu",4581763,430307
"2016S000222","5","Dl",2016,1,"Gener",11,16,"CreuaForaPas","Ciclomotor","Dona","Vianant",38,"Lleu",4584399,429011
"2016S000222","5","Dl",2016,1,"Gener",11,16,"CreuaForaPas","Ciclomotor","Dona","Vianant",5,"Lleu",4584399,429011
"2016S000224","6","Dl",2016,1,"Gener",11,18,"No","Motocicleta","Home","Vianant",32,"Lleu",4584480,429025
"2016S000227","3","Dl",2016,1,"Gener",11,20,"DsbSemafor","Motocicleta","Dona","Vianant",53,"Greu",4579897,427799
"2016S000246","1","Dm",2016,1,"Gener",12,14,"CreuaForaPas","Bus","Home","Vianant",56,"Lleu",4581401,431548
"2016S000253","3","Dm",2016,1,"Gener",12,16,"CreuaForaPas","Bus","Dona","Vianant",59,"Lleu",4580989,427711
"2016S000274","6","Dc",2016,1,"Gener",13,10,"No","Bicicleta","Home","Vianant",72,"Lleu",4584012,430105
"2016S000291","2","Dc",2016,1,"Gener",13,18,"No","Bicicleta","Dona","Vianant",24,"Lleu",4583221,429606
"2016S000291","2","Dc",2016,1,"Gener",13,18,"No","Bicicleta","Dona","Vianant",55,"Lleu",4583221,429606
"2016S000292","2","Dc",2016,1,"Gener",13,20,"No","Taxi","Dona","Vianant",16,"Lleu",4583121,429765
"2016S000299","6","Dc",2016,1,"Gener",13,22,"CreuaForaPas","Motocicleta","Home","Vianant",79,"Lleu",4584450,429626
"2016S000309","2","Dj",2016,1,"Gener",14,10,"No","Furgoneta","Dona","Vianant",46,"Lleu",4582320,430385
"2016S000314","10","Dj",2016,1,"Gener",14,13,"CreuaForaPas","Motocicleta","Home","Vianant",70,"Lleu",4584955,434448
"2016S000320","10","Dj",2016,1,"Gener",14,17,"No","Turisme","Home","Vianant",51,"Lleu",4585055,434484
"2016S000323","5","Dj",2016,1,"Gener",14,17,"No","Turisme","Dona","Vianant",79,"Lleu",4583635,428303
"2016S000325","2","Dj",2016,1,"Gener",14,20,"No","Motocicleta","Dona","Vianant",33,"Lleu",4582810,430458
"2016S000354","8","Dv",2016,1,"Gener",15,19,"No","Turisme","Home","Vianant",78,"Lleu",4588493,430793
"2016S000356","2","Dv",2016,1,"Gener",15,18,"No","Motocicleta","Dona","Vianant",31,"Lleu",4582935,430227
"2016S000379","6","Ds",2016,1,"Gener",16,17,"No","Bicicleta","Home","Vianant",63,"Lleu",4584645,429409
"2016S000385","1","Dg",2016,1,"Gener",17,1,"CreuaForaPas","Taxi","Home","Vianant",18,"Lleu",4581603,431667
"2016S000394","7","Dg",2016,1,"Gener",17,12,"No","Turisme","Dona","Vianant",32,"Lleu",4586918,429662
"2016S000396","5","Dg",2016,1,"Gener",17,14,"No","Turisme","Dona","Vianant",78,"Lleu",4583465,428109
"2016S000413","6","Dl",2016,1,"Gener",18,10,"TrnPeuCalcada","Motocicleta","Home","Vianant",78,"Lleu",4585176,428478
"2016S000415","2","Dl",2016,1,"Gener",18,12,"No","Motocicleta","Dona","Vianant",40,"Lleu",4584161,431267
"2016S000415","2","Dl",2016,1,"Gener",18,12,"No","Motocicleta","Home","Vianant",49,"Lleu",4584161,431267
"2016S000432","3","Dl",2016,1,"Gener",18,22,"No","Motocicleta","Dona","Vianant",17,"Lleu",4581159,427311
"2016S000435","10","Dm",2016,1,"Gener",19,7,"CreuaForaPas","Motocicleta","Home","Vianant",35,"Lleu",4584867,431989
"2016S000439","2","Dm",2016,1,"Gener",19,10,"No","Furgoneta","Dona","Vianant",57,"Lleu",4582954,429674
"2016S000445","4","Dm",2016,1,"Gener",19,13,"DsbSemafor","Motocicleta","Dona","Vianant",20,"Lleu",4582470,427079
"2016S000447","5","Dm",2016,1,"Gener",19,15,"No","Motocicleta","Dona","Vianant",21,"Lleu",4584366,428698
"2016S000448","4","Dm",2016,1,"Gener",19,17,"DsbSemafor","Turisme","Dona","Vianant",19,"Lleu",4582192,426498
"2016S000449",NA,"Dm",2016,1,"Gener",19,16,"No","Turisme","Dona","Vianant",70,"Lleu",4586831,428523
"2016S000467","3","Dc",2016,1,"Gener",20,11,"No","Turisme","Dona","Vianant",79,"Lleu",4580766,430555
"2016S000468","7","Dc",2016,1,"Gener",20,12,"Altres","Motocicleta","Dona","Vianant",66,"Lleu",4586292,431218
"2016S000473","9","Dc",2016,1,"Gener",20,13,"No","Turisme","Dona","Vianant",28,"Lleu",4588223,433251
"2016S000473","9","Dc",2016,1,"Gener",20,13,"No","Turisme","Home","Vianant",30,"Lleu",4588223,433251
"2016S000474","3","Dc",2016,1,"Gener",20,13,"DsbSemafor","Motocicleta","Home","Vianant",66,"Lleu",4580908,429946
"2016S000479","2","Dc",2016,1,"Gener",20,18,"DsbSemafor","Motocicleta","Dona","Vianant",78,"Lleu",4581364,428624
"2016S000486","2","Dc",2016,1,"Gener",20,19,"No","Taxi","Dona","Vianant",74,"Lleu",4582391,430639
"2016S000494","10","Dj",2016,1,"Gener",21,8,"DsbSemafor","Turisme","Home","Vianant",7,"Lleu",4582936,432855
"2016S000499","5","Dj",2016,1,"Gener",21,7,"DsbSemafor","Motocicleta","Dona","Vianant",33,"Lleu",4582935,428491
"2016S000504","10","Dj",2016,1,"Gener",21,11,"No","Turisme","Dona","Vianant",3,"Lleu",4584044,433811
"2016S000504","10","Dj",2016,1,"Gener",21,11,"No","Turisme","Dona","Vianant",NA,"Lleu",4584044,433811
"2016S000528","2","Dj",2016,1,"Gener",21,20,"DsbSemafor","Turisme","Home","Vianant",5,"Lleu",4581900,429364
"2016S000540","10","Dv",2016,1,"Gener",22,12,"No","Turisme","Home","Vianant",74,"Lleu",4583245,432548
"2016S000544","5","Dv",2016,1,"Gener",22,14,"No","Turisme","Dona","Vianant",34,"Lleu",4583467,427789
"2016S000580","2","Ds",2016,1,"Gener",23,18,"No","Turisme","Home","Vianant",15,"Lleu",4582329,429555
"2016S000597","9","Dg",2016,1,"Gener",24,14,"Altres","Turisme","Home","Vianant",40,"Lleu",4585633,432432
"2016S000609","7","Dl",2016,1,"Gener",25,8,"No","Turisme","Dona","Vianant",24,"Lleu",4584652,430779
"2016S000622","4","Dl",2016,1,"Gener",25,13,"No","Turisme","Home","Vianant",76,"Greu",4582709,426243
"2016S000625","3","Dl",2016,1,"Gener",25,17,"Altres","Turisme","Home","Vianant",12,"Lleu",4579919,427711
"2016S000632","1","Dl",2016,1,"Gener",25,19,"No","Motocicleta","Home","Vianant",36,"Lleu",4581639,431647
"2016S000635","7","Dl",2016,1,"Gener",25,20,"No","Furgoneta","Dona","Vianant",66,"Lleu",4586263,429092
"2016S000636","2","Dl",2016,1,"Gener",25,21,"No","Turisme","Dona","Vianant",27,"Lleu",4582566,429087
"2016S000666","3","Dc",2016,1,"Gener",27,9,"CreuaForaPas","Turisme","Dona","Vianant",45,"Lleu",4580638,430892
"2016S000682","10","Dc",2016,1,"Gener",27,18,"No","Taxi","Dona","Vianant",11,"Lleu",4582436,432823
"2016S000685","6","Dc",2016,1,"Gener",27,18,"CreuaForaPas","Motocicleta","Dona","Vianant",73,"Greu",4585132,429912
"2016S000706","3","Dj",2016,1,"Gener",28,15,"DsbSemafor","TotTerreny","Home","Vianant",12,"Lleu",4580979,428600
"2016S000717","2","Dj",2016,1,"Gener",28,20,"DsbSemafor","Motocicleta","Home","Vianant",53,"Lleu",4583092,431749
"2016S000724","5","Dv",2016,1,"Gener",29,8,"CreuaForaPas","Turisme","Home","Vianant",45,"Lleu",4584665,427750
"2016S000746","2","Dv",2016,1,"Gener",29,17,"No","Taxi","Home","Vianant",23,"Lleu",4583547,431638
"2016S000748","4","Dv",2016,1,"Gener",29,18,"CreuaForaPas","Taxi","Dona","Vianant",25,"Greu",4582365,427067
"2016S000756","3","Ds",2016,1,"Gener",30,3,"No","Tractocamio","Home","Vianant",55,"Lleu",4576250,425992
"2016S000757","2","Ds",2016,1,"Gener",30,9,"No","Bicicleta","Dona","Vianant",44,"Lleu",4582940,431208
"2016S000769","2","Ds",2016,1,"Gener",30,19,"DsbSemafor","Bicicleta","Dona","Vianant",70,"Greu",4582274,429148
"2016S000770","2","Ds",2016,1,"Gener",30,21,"No","Motocicleta","Dona","Vianant",14,"Lleu",4582536,431016
"2016S000770","2","Ds",2016,1,"Gener",30,21,"No","Motocicleta","Home","Vianant",16,"Lleu",4582536,431016
"2016S000794","3","Dl",2016,2,"Febrer",1,8,"No","Turisme","Home","Vianant",79,"Lleu",4580787,430455
"2016S000801","4","Dl",2016,2,"Febrer",1,13,"No","Furgoneta","Dona","Vianant",72,"Lleu",4582486,426600
"2016S000812","1","Dl",2016,2,"Febrer",1,15,"CreuaForaPas","Taxi","Home","Vianant",39,"Lleu",4582008,432855
"2016S000813","3","Dl",2016,2,"Febrer",1,16,"No","Bicicleta","Home","Vianant",50,"Lleu",4581588,428306
"2016S000815","6","Dm",2016,2,"Febrer",2,7,"TrnPeuCalcada","Bus","Dona","Vianant",28,"Lleu",4584796,429464
"2016S000827","7","Dl",2016,2,"Febrer",1,15,"No","Turisme","Dona","Vianant",17,"Lleu",4588112,429982
"2016S000828","1","Dm",2016,2,"Febrer",2,12,"No","Taxi","Home","Vianant",73,"Lleu",4582224,431068
"2016S000832","9","Dl",2016,2,"Febrer",1,17,"DsbSemafor","Motocicleta","Dona","Vianant",25,"Lleu",4587007,432578
"2016S000850","3","Dm",2016,2,"Febrer",2,21,"No","Taxi","Home","Vianant",62,"Lleu",4581484,428302
"2016S000863","2","Dc",2016,2,"Febrer",3,10,"No","Furgoneta","Home","Vianant",74,"Lleu",4582491,428765
"2016S000871","8","Dc",2016,2,"Febrer",3,12,"No","Turisme","Dona","Vianant",74,"Lleu",4588884,431883
"2016S000878","7","Dc",2016,2,"Febrer",3,13,"CreuaForaPas","Ciclomotor","Home","Vianant",57,"Lleu",4586023,429483
"2016S000892","8","Dj",2016,2,"Febrer",4,9,"No","Turisme","Dona","Vianant",0,"Lleu",4589921,432168
"2016S000893","7","Dc",2016,2,"Febrer",3,7,"No","Bicicleta","Dona","Vianant",44,"Lleu",4587114,429799
"2016S000897","10","Dj",2016,2,"Febrer",4,11,"DsbSemafor","Bus","Home","Vianant",49,"Lleu",4584155,432069
"2016S000900","2","Dc",2016,1,"Gener",27,14,"Altres","Furgoneta","Home","Vianant",33,"Lleu",4582009,429211
"2016S000909","4","Dj",2016,2,"Febrer",4,17,"DsbSemafor","Turisme","Dona","Vianant",43,"Lleu",4582389,426779
"2016S000923","3","Dj",2016,2,"Febrer",4,21,"No","Motocicleta","Home","Vianant",36,"Lleu",4580237,428257
"2016S000936","3","Dv",2016,2,"Febrer",5,11,"No","Turisme","Home","Vianant",46,"Lleu",4580648,428372
"2016S000942","5","Dv",2016,2,"Febrer",5,15,"No","Ciclomotor","Dona","Vianant",19,"Lleu",4584358,427499
"2016S000945","10","Dv",2016,2,"Febrer",5,17,"No","Furgoneta","Dona","Vianant",4,"Lleu",4584850,434328
"2016S000961","3","Ds",2016,2,"Febrer",6,10,"No","Taxi","Home","Vianant",29,"Lleu",4580895,426872
"2016S000970","4","Ds",2016,2,"Febrer",6,13,"No","Turisme","Dona","Vianant",62,"Lleu",4582260,427262
"2016S000973","8","Ds",2016,2,"Febrer",6,20,"Altres","Turisme","Home","Vianant",30,"Lleu",4588248,431148
"2016S000975","7","Ds",2016,2,"Febrer",6,19,"No","Turisme","Dona","Vianant",18,"Lleu",4586465,429643
"2016S000978","2","Dv",2016,2,"Febrer",5,18,"No","Turisme","Dona","Vianant",82,"Lleu",4581461,430018
"2016S000987","8","Dg",2016,2,"Febrer",7,11,"DsbSemafor","Motocicleta","Dona","Vianant",79,"Lleu",4587108,430374
"2016S000988","6","Dg",2016,2,"Febrer",7,11,"DsbSemafor","Motocicleta","Dona","Vianant",20,"Lleu",4583801,430290
"2016S000995","10","Dg",2016,2,"Febrer",7,19,"No","Turisme","Home","Vianant",54,"Lleu",4584788,434053
"2016S001004","2","Dl",2016,2,"Febrer",8,9,"DsbSemafor","Motocicleta","Dona","Vianant",22,"Lleu",4582768,429238
"2016S001010","2","Dl",2016,2,"Febrer",8,12,"DsbSemafor","Taxi","Dona","Vianant",73,"Lleu",4582179,430601
"2016S001012","1","Dl",2016,2,"Febrer",8,13,"No","Autocar","Dona","Vianant",75,"Lleu",4581256,432282
"2016S001017","1","Dl",2016,2,"Febrer",8,19,"CreuaForaPas","Turisme","Home","Vianant",75,"Lleu",4581748,431570
"2016S001026","2","Dl",2016,2,"Febrer",8,21,"DsbSemafor","Motocicleta","Dona","Vianant",27,"Lleu",4583451,430156
"2016S001039","9","Dm",2016,2,"Febrer",9,12,"No","Turisme","Dona","Vianant",59,"Lleu",4588122,432114
"2016S001039","9","Dm",2016,2,"Febrer",9,12,"No","Turisme","Home","Vianant",59,"Lleu",4588122,432114
"2016S001053","10","Dm",2016,2,"Febrer",9,20,"No","Bicicleta","Dona","Vianant",73,"Lleu",4585530,433003
"2016S001062","7","Dc",2016,2,"Febrer",10,12,"CreuaForaPas","Turisme","Home","Vianant",NA,"Lleu",4586612,430976
"2016S001065","3","Dc",2016,2,"Febrer",10,14,"DsbSemafor","Motocicleta","Dona","Vianant",38,"Lleu",4580909,430458
"2016S001070","2","Dc",2016,2,"Febrer",10,18,"No","Motocicleta","Home","Vianant",42,"Lleu",4583034,430137
"2016S001071","7","Dc",2016,2,"Febrer",10,18,"No","Turisme","Home","Vianant",65,"Lleu",4584887,430232
"2016S001076","10","Dc",2016,2,"Febrer",10,20,"No","Motocicleta","Home","Vianant",78,"Lleu",4584181,432172
"2016S001095","1","Dj",2016,2,"Febrer",11,10,"No","Motocicleta","Dona","Vianant",14,"Lleu",4581282,430628
"2016S001118","8","Dj",2016,2,"Febrer",11,19,"Altres","Turisme","Dona","Vianant",76,"Lleu",4588761,431504
"2016S001125","9","Dv",2016,2,"Febrer",12,10,"CreuaForaPas","Turisme","Home","Vianant",60,"Lleu",4589100,432426
"2016S001140","3","Ds",2016,2,"Febrer",13,10,"Altres","Turisme","Home","Vianant",17,"Lleu",4581335,428239
"2016S001147","7","Ds",2016,2,"Febrer",13,14,"DsbSemafor","Bus","Home","Vianant",15,"Lleu",4585684,430874
"2016S001151","10","Ds",2016,2,"Febrer",13,18,"No","Bicicleta","Home","Vianant",76,"Lleu",4584996,434882
"2016S001158","1","Ds",2016,2,"Febrer",13,21,"No","Turisme","Dona","Vianant",22,"Lleu",4581688,432055
"2016S001167","9","Ds",2016,2,"Febrer",13,17,"No","Turisme","Dona","Vianant",85,"Lleu",4585774,432116
"2016S001171","7","Dg",2016,2,"Febrer",14,21,"No","Furgoneta","Home","Vianant",87,"Lleu",4587669,429665
"2016S001182","9","Dl",2016,2,"Febrer",15,11,"No","Turisme","Home","Vianant",67,"Lleu",4588639,432276
"2016S001185","8","Dl",2016,2,"Febrer",15,11,"No","Turisme","Dona","Vianant",50,"Lleu",4586847,430365
"2016S001205","2","Dm",2016,2,"Febrer",16,10,"CreuaForaPas","Motocicleta","Home","Vianant",89,"Lleu",4581066,430357
"2016S001209","3","Dm",2016,2,"Febrer",16,12,"No","Turisme","Dona","Vianant",55,"Lleu",4581593,427576
"2016S001214","7","Dm",2016,2,"Febrer",16,16,"No","Furgoneta","Dona","Vianant",51,"Lleu",4585046,430767
"2016S001223","5","Dm",2016,2,"Febrer",16,19,"No","Bus","Dona","Vianant",27,"Lleu",4583235,429483
"2016S001231","10","Dc",2016,2,"Febrer",17,9,"No","Turisme","Home","Vianant",52,"Lleu",4585146,433140
"2016S001251","2","Dc",2016,2,"Febrer",17,19,"No","Bicicleta","Dona","Vianant",40,"Lleu",4583704,430938
"2016S001254","2","Dc",2016,2,"Febrer",17,20,"CreuaForaPas","Motocicleta","Dona","Vianant",54,"Lleu",4582763,430410
"2016S001267","7","Dj",2016,2,"Febrer",18,11,"Altres","Turisme","Dona","Vianant",71,"Lleu",4586180,431263
"2016S001271","2","Dj",2016,2,"Febrer",18,12,"DsbSemafor","Motocicleta","Dona","Vianant",17,"Lleu",4584555,431059
"2016S001281","2","Dj",2016,2,"Febrer",18,13,"DsbSemafor","Motocicleta","Dona","Vianant",65,"Greu",4583415,430663
"2016S001298","9","Dv",2016,2,"Febrer",19,9,"No","Motocicleta","Dona","Vianant",25,"Lleu",4588457,433753
"2016S001301","7","Dv",2016,2,"Febrer",19,11,"TrnPeuCalcada","Turisme","Dona","Vianant",86,"Lleu",4586529,428136
"2016S001301","7","Dv",2016,2,"Febrer",19,11,"TrnPeuCalcada","Turisme","Home","Vianant",86,"Lleu",4586529,428136
"2016S001303","9","Dv",2016,2,"Febrer",19,12,"No","Bicicleta","Dona","Vianant",84,"Lleu",4588799,432494
"2016S001321","2","Dv",2016,2,"Febrer",19,17,"No","Furgoneta","Dona","Vianant",85,"Lleu",4582865,431101
"2016S001322","2","Dv",2016,2,"Febrer",19,19,"DsbSemafor","Motocicleta","Dona","Vianant",16,"Lleu",4582760,430794
"2016S001329","8","Dv",2016,2,"Febrer",19,21,"No","Turisme","Home","Vianant",43,"Lleu",4588271,430485
"2016S001339","2","Ds",2016,2,"Febrer",20,9,"DsbSemafor","Turisme","Dona","Vianant",31,"Lleu",4583478,430439
"2016S001341","10","Ds",2016,2,"Febrer",20,11,"No","Furgoneta","Dona","Vianant",30,"Lleu",4585249,433366
"2016S001370","4","Dl",2016,2,"Febrer",22,8,"No","CamioLess35Tm","Dona","Vianant",19,"Lleu",4581610,427529
"2016S001374","9","Dl",2016,2,"Febrer",22,7,"Altres","Turisme","Dona","Vianant",12,"Lleu",4585953,432180
"2016S001377","3","Dl",2016,2,"Febrer",22,11,"No","Taxi","Dona","Vianant",34,"Lleu",4580529,429090
"2016S001407","2","Dm",2016,2,"Febrer",23,9,"DsbSemafor","Bus","Home","Vianant",46,"Lleu",4581701,429910
"2016S001414","5","Dm",2016,2,"Febrer",23,11,"CreuaForaPas","Motocicleta","Dona","Vianant",89,"Lleu",4583472,428846
"2016S001428","2","Dm",2016,2,"Febrer",23,16,"No","Motocicleta","Dona","Vianant",46,"Lleu",4582542,428959
"2016S001441","2","Dc",2016,2,"Febrer",24,9,"No","Motocicleta","Dona","Vianant",46,"Lleu",4582554,430034
"2016S001443","5","Dc",2016,2,"Febrer",24,10,"CreuaForaPas","Motocicleta","Dona","Vianant",62,"Lleu",4583759,428294
"2016S001450","3","Dc",2016,2,"Febrer",24,15,"No","Turisme","Home","Vianant",6,"Lleu",4580266,430027
"2016S001453","3","Dc",2016,2,"Febrer",24,15,"DsbSemafor","Bicicleta","Dona","Vianant",44,"Lleu",4580911,429754
"2016S001481","5","Dj",2016,2,"Febrer",25,10,"DsbSemafor","Motocicleta","Dona","Vianant",66,"Lleu",4582935,428491
"2016S001502","8","Dj",2016,2,"Febrer",25,20,"No","Motocicleta","Dona","Vianant",73,"Greu",4587874,431387
"2016S001502","8","Dj",2016,2,"Febrer",25,20,"No","Motocicleta","Home","Vianant",78,"Lleu",4587874,431387
"2016S001510","7","Dv",2016,2,"Febrer",26,7,"No","Motocicleta","Home","Vianant",12,"Lleu",4586176,428303
"2016S001523","6","Dv",2016,2,"Febrer",26,11,"DsbSemafor","Turisme","Dona","Vianant",72,"Lleu",4585038,428293
"2016S001527","2","Dv",2016,2,"Febrer",26,12,"DsbSemafor","Taxi","Home","Vianant",62,"Lleu",4583275,430137
"2016S001549","1","Dv",2016,2,"Febrer",26,22,"CreuaForaPas","Motocicleta","Dona","Vianant",37,"Lleu",4581017,430464
"2016S001563","4","Ds",2016,2,"Febrer",27,14,"TrnPeuCalcada","Turisme","Home","Vianant",26,"Lleu",4582470,428189
"2016S001566","10","Ds",2016,2,"Febrer",27,14,"No","Bicicleta","Dona","Vianant",5,"Lleu",4583295,432156
"2016S001592","4","Dg",2016,2,"Febrer",28,22,"No","Motocicleta","Dona","Vianant",19,"Lleu",4582525,427556
"2016S001596","10","Dl",2016,2,"Febrer",29,8,"CreuaForaPas","Turisme","Dona","Vianant",35,"Lleu",4583745,432386
"2016S001601","10","Dl",2016,2,"Febrer",29,8,"No","Motocicleta","Dona","Vianant",21,"Lleu",4583413,432237
"2016S001610","6","Dl",2016,2,"Febrer",29,12,"No","Taxi","Dona","Vianant",63,"Lleu",4583476,429793
"2016S001623","1","Dl",2016,2,"Febrer",29,19,"No","Ciclomotor","Dona","Vianant",40,"Lleu",4581498,430662
"2016S001649","1","Dm",2016,3,"Marc",1,17,"No","Motocicleta","Dona","Vianant",32,"Lleu",4582042,431543
